date_google,rating_democrats,rating_republicans
,-1.0,2.0
2024-08-15T18:18:37.359000,3.0,0.0
2024-08-15T20:39:08,-3.0,2.0
2024-08-14T09:00:00,-2.0,2.0
2024-08-15T16:02:10,3.0,1.0
2024-10-03T16:28:19,3.0,-2.0
2024-08-15T14:41:37,1.0,0.0
,-1.0,-2.0
2024-08-16T01:31:01,2.0,1.0
2024-08-16T13:06:57,2.0,0.0
2024-10-16T18:20:00,0.0,2.0
2024-08-15T14:17:05,1.0,0.0
2024-08-15T21:40:17,0.0,0.0
2024-08-18T03:39:02,4.0,2.0
2024-08-16T16:56:00,3.0,0.0
2024-08-16T19:35:48,4.0,-3.0
,3.0,-3.0
2024-08-17T01:30:54,4.0,-3.0
2024-08-16T04:57:11,1.0,3.0
2024-08-16T09:20:37,4.0,-3.0
