date_google,rating_democrats,rating_republicans
2024-07-10T09:11:15,0.0,0.0
2024-11-06T13:53:13,0.0,2.0
2024-07-10T17:30:50,1.0,0.0
,-1.0,2.0
2024-07-10T17:01:20,2.0,-1.0
2024-07-10T13:49:23,4.0,-3.0
,2.0,-1.0
2024-07-10T19:40:02,1.0,-1.0
2024-07-10T17:06:01,4.0,-4.0
2024-07-10T15:59:39,-1.0,-1.0
2024-07-10T00:18:37,2.0,-2.0
2024-07-10T12:00:00,-1.0,2.0
2024-07-11T15:02:15,-1.0,1.0
2024-07-11T14:00:00,0.0,0.0
2024-07-30T20:44:20,4.0,-4.0
,4.0,-2.0
,-2.0,1.0
2024-07-11T14:56:58,-2.0,1.0
2024-07-11T10:28:12,0.0,0.0
2024-07-11T02:55:15,-2.0,0.0
2024-07-11T16:27:22,-3.0,1.0
,1.0,-1.0
2024-07-11T09:40:00,-1.0,0.0
,4.0,-4.0
,0.0,0.0
