date_google,rating_democrats,rating_republicans
,3.0,-2.0
2024-01-02T14:30:18,0.0,0.0
2024-02-20T12:15:12,0.0,0.0
2024-01-02T10:00:25,-1.0,-2.0
,0.0,0.0
,2.0,1.0
,2.0,0.0
,0.0,0.0
,3.0,-3.0
2024-01-02T12:00:00,2.0,-2.0
2024-01-02T17:20:33,3.0,-2.0
2024-01-02T03:00:00,4.0,0.0
2024-01-02T15:53:31,0.0,0.0
2024-01-04T09:07:49,0.0,0.0
2024-07-03T15:07:14,3.0,-1.0
2024-01-05T15:19:46,4.0,1.0
,0.0,0.0
2024-01-04T23:05:08,1.0,-1.0
2024-01-03T16:00:00,2.0,-2.0
,0.0,0.0
,0.0,0.0
2024-02-09T15:02:28,5.0,-5.0
,0.0,0.0
,0.0,0.0
2024-01-04T17:58:00,1.0,0.0
2024-01-04T02:33:17,2.0,-1.0
,1.0,-2.0
2024-01-04T02:30:43,4.0,-2.0
2024-02-15T21:26:03,0.0,0.0
,1.0,0.0
,0.0,0.0
2024-01-09T08:17:41,0.0,0.0
,0.0,0.0
2024-01-04T19:02:50,0.0,0.0
2024-01-12T18:17:22,-1.0,0.0
2024-01-04T07:08:38,0.0,-1.0
2024-01-04T05:29:00,-3.0,2.0
,0.0,0.0
,0.0,0.0
,0.0,2.0
,0.0,0.0
2024-01-03T09:24:10,2.0,0.0
2024-01-04T16:37:22,4.0,-4.0
,1.0,-2.0
,0.0,0.0
,0.0,0.0
2024-01-04T13:00:00,1.0,-1.0
2024-01-04T13:02:35,0.0,0.0
2024-02-20T12:15:12,0.0,0.0
,3.0,0.0
2024-01-04T22:37:54,0.0,0.0
2024-01-04T13:30:16,0.0,0.0
2024-01-05T00:05:25,1.0,0.0
2024-01-04T09:07:49,0.0,0.0
,0.0,1.0
2024-01-05T18:56:00,2.0,-1.0
2024-07-03T15:07:14,3.0,-1.0
2024-01-05T15:19:46,4.0,0.0
,0.0,0.0
,2.0,-2.0
,-1.0,2.0
,3.0,-1.0
2024-01-05T22:04:00,4.0,-3.0
2024-01-04T23:05:08,1.0,-1.0
2024-01-05T13:44:43,2.0,-2.0
,1.0,0.0
