date_google,rating_democrats,rating_republicans
2024-09-11T03:13:06,5.0,-4.0
2024-09-12T13:34:28,4.0,-3.0
2024-09-11T04:33:06.123000,4.0,-4.0
,4.0,-3.0
2024-09-11T22:32:53,0.0,0.0
2024-09-12T09:01:34,0.0,0.0
2024-09-12T04:12:21,3.0,-3.0
2024-09-17T20:02:19,2.0,-1.0
2024-09-12T11:06:41,0.0,0.0
2024-09-11T14:33:22,0.0,0.0
2024-09-11T14:42:05,0.0,0.0
2024-09-11T22:15:24,1.0,-1.0
2024-09-12T10:32:21,-1.0,0.0
2024-09-11T23:00:26,0.0,0.0
,4.0,-3.0
2024-09-12T22:12:33,2.0,-2.0
2024-09-13T01:41:27.592000,3.0,-2.0
,3.0,1.0
2024-09-10T20:09:02,2.0,0.0
2024-11-26T21:24:56,0.0,0.0
2024-10-08T15:32:56,0.0,0.0
2024-11-08T18:50:39,0.0,0.0
2024-09-13T19:53:14,2.0,-2.0
