date_google,rating_democrats,rating_republicans
,-1.0,2.0
2024-06-28T13:07:40,0.0,0.0
2024-01-09T17:05:38,5.0,-5.0
,0.0,0.0
2024-01-09T23:45:28,0.0,0.0
2024-01-09T19:41:48,2.0,0.0
,-2.0,4.0
,2.0,0.0
2024-01-09T16:14:06,0.0,0.0
,0.0,0.0
,0.0,0.0
2024-01-09T22:20:50,1.0,0.0
,0.0,2.0
2024-01-08T05:00:29,0.0,0.0
2024-01-09T18:06:06,2.0,-2.0
2024-01-09T14:41:45,0.0,1.0
2024-01-09T20:35:47,4.0,-4.0
,-4.0,4.0
,0.0,0.0
2024-01-09T10:26:20,3.0,0.0
,-1.0,1.0
,0.0,0.0
,2.0,1.0
2024-01-09T12:00:11,1.0,2.0
2024-01-09T12:00:11,0.0,0.0
2024-01-08T19:01:58,0.0,0.0
,0.0,0.0
2024-01-08T21:05:01,3.0,-3.0
2024-01-08T21:41:04,0.0,0.0
,0.0,0.0
2024-01-09T18:50:00,1.0,0.0
2024-01-09T09:31:11,5.0,-4.0
,4.0,-4.0
2024-09-13T19:35:57,0.0,0.0
2024-01-09T13:39:08,0.0,0.0
2024-01-08T11:00:00,0.0,0.0
2024-01-09T09:12:00,1.0,0.0
,0.0,0.0
2024-01-09T10:47:58,4.0,2.0
2024-03-15T19:05:09,0.0,0.0
2024-01-09T18:07:22,4.0,-4.0
2024-01-08T19:33:42,-1.0,1.0
,0.5,-0.5
2024-05-23T17:05:03,3.0,0.0
2024-01-09T20:09:08,0.0,0.0
2024-06-06T14:58:16,4.0,-3.0
,-2.0,0.0
,2.0,-1.0
,0.0,0.0
2024-10-01T16:00:00,0.0,0.0
2024-01-10T11:11:12,0.0,0.0
2024-01-09T17:05:38,4.0,-4.0
,0.0,1.0
2024-01-09T23:45:28,0.0,0.0
2024-01-11T03:13:50,2.0,-1.0
2024-01-09T19:41:48,1.0,0.0
,0.0,0.0
,1.0,0.0
,0.0,0.0
2024-01-10T13:00:00,0.0,0.0
2024-01-11T11:06:46,1.0,-1.0
2024-01-10T05:03:26,1.0,-1.0
2024-01-09T16:14:06,0.0,0.0
2024-01-10T14:00:00,3.0,-2.0
,-1.0,2.0
2024-01-09T14:41:45,0.0,1.0
