date_google,rating_democrats,rating_republicans
2024-10-06T01:02:59.731000,1.0,-1.0
2024-10-06T02:25:16.437000,-3.0,2.0
2024-10-05T03:58:23.368000,0.0,0.0
2024-10-08T14:54:44,0.0,0.0
2024-10-04T18:52:23,2.0,-1.0
2024-10-04T11:02:58,-3.0,3.0
2024-10-04T17:56:50,0.0,0.0
2024-10-04T20:37:33,4.0,-3.0
,2.0,0.0
2024-10-04T22:09:33,0.0,0.0
2024-10-07T16:18:47,0.0,0.0
2024-11-04T22:30:56.826000,0.0,0.0
,1.0,2.0
2024-10-04T17:29:03,2.0,-1.0
2024-10-04T07:37:59,0.0,0.0
2024-10-07T13:40:35.678000,1.0,-1.0
2024-10-04T12:10:00,4.0,-2.0
2024-10-17T16:53:51,0.0,0.0
2024-10-19T02:30:01,2.0,0.0
2024-10-04T20:57:37,4.0,-3.0
2024-11-07T12:37:53,0.0,0.0
,0.0,0.0
2024-10-05T12:00:00,0.0,0.0
2024-11-18T02:04:35,2.0,-1.0
2024-10-06T02:09:54,-2.0,4.0
2024-10-05T17:48:46,-1.0,2.0
2024-10-06T20:20:30,-4.0,4.0
2024-10-12T17:25:20.141000,2.0,-1.0
2024-10-06T15:02:37,-2.0,2.0
