date_google,rating_democrats,rating_republicans
,3.0,0.0
,0.0,0.0
,-3.0,1.0
,2.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,-3.0,1.0
,-2.0,3.0
,0.0,0.0
2024-02-26T22:31:59,2.0,-1.0
2024-02-27T16:26:51,-3.0,1.0
2024-02-29T02:31:09,-2.0,2.0
,0.0,0.0
2024-02-27T22:41:52,2.0,-1.0
,0.0,0.0
2024-05-08T20:13:45,0.0,0.0
2024-02-27T09:55:00,1.0,0.0
2024-11-21T14:20:43,4.0,-4.0
2024-02-27T19:52:38,1.0,-3.0
2024-02-26T10:27:52,2.0,-2.0
,0.0,0.0
2024-02-29T00:28:55,2.0,-1.0
,0.0,0.0
,2.0,-1.0
2024-02-26T18:00:00,3.0,-2.0
,0.0,0.0
,1.0,0.0
,2.0,0.0
,-2.0,1.0
,2.0,-1.0
2024-02-29T18:59:13,0.0,0.0
,-2.0,2.0
,2.0,0.0
2024-02-27T11:00:00,2.0,-2.0
,0.0,0.0
,0.0,0.0
,-2.0,1.0
,0.0,0.0
,0.0,0.0
,3.0,0.0
2024-02-28T19:55:33,2.0,-2.0
2024-10-18T03:11:14,3.0,-2.0
,0.0,2.0
,3.0,0.0
,2.0,-2.0
,0.0,0.0
2024-02-29T00:30:00,-2.0,0.0
2024-11-06T05:47:19,-1.0,-1.0
2024-02-28T15:01:20,1.0,-1.0
,-2.0,1.0
2024-02-28T16:14:10,2.0,0.0
2024-02-28T12:09:59,-1.0,0.0
2024-03-28T17:26:14,0.0,0.0
