date_google,rating_democrats,rating_republicans
2024-08-22T10:28:41,1.0,0.0
,4.0,-4.0
2024-02-10T10:30:29,2.0,-1.0
2024-02-12T14:29:40,2.0,-4.0
2024-02-11T05:04:32,1.0,-3.0
2024-02-11T22:20:25,-2.0,1.0
2024-02-11T14:33:42,1.0,-1.0
,2.0,-2.0
2024-02-11T15:47:01,4.0,-4.0
2024-03-18T11:46:21,1.0,0.0
2024-02-11T12:25:00,4.0,-4.0
2024-02-10T17:40:15,2.0,-1.0
2024-02-10T10:03:32,1.0,-1.0
2024-02-11T21:20:20,2.0,-2.0
,0.0,2.0
2024-02-11T11:50:57,-2.0,2.0
2024-02-10T02:20:37,3.0,0.0
2024-02-10T11:00:00,2.0,-1.0
,4.0,-4.0
2024-02-12T18:15:53,2.0,-2.0
,-2.0,1.0
2024-03-05T13:37:23,2.0,-2.0
,0.0,0.0
,0.0,0.0
2024-02-12T14:40:50,-1.0,0.0
2024-10-23T14:51:51,1.0,0.0
2024-02-11T22:20:25,-1.0,1.0
,-3.0,4.0
2024-02-11T05:04:32,2.0,-2.0
2024-06-20T18:45:19,3.0,-3.0
2024-02-11T14:33:42,-2.0,-3.0
,3.0,-3.0
2024-02-12T12:06:55,-1.0,-1.0
2024-02-13T03:38:26,-1.0,2.0
2024-02-12T19:26:17,4.0,-4.0
2024-02-15T14:23:53,0.0,2.0
2024-02-11T18:45:46,0.0,0.0
2024-02-11T12:25:00,4.0,-3.0
2024-02-12T21:34:23,-1.0,0.0
2024-02-12T05:21:03,-2.0,1.0
2024-02-12T16:49:57,3.0,-2.0
2024-02-12T09:51:53,2.0,-2.0
,2.0,-3.0
,5.0,-2.0
2024-02-12T22:28:29,0.0,0.0
2024-02-24T13:03:27,0.0,0.0
2024-02-13T05:42:27,1.0,-1.0
,3.0,-1.0
,-4.0,4.0
2024-02-14T22:16:42,4.0,-3.0
,0.0,0.0
2024-02-13T06:34:04,-1.0,0.0
2024-02-12T18:15:53,2.0,-1.0
,1.0,-2.0
