date_google,rating_democrats,rating_republicans
2024-07-11T15:42:19,-2.0,1.0
2024-06-28T03:54:33,4.0,-3.0
2024-07-11T15:48:29,-1.0,2.0
2024-06-26T14:59:43,4.0,-2.0
,1.0,-1.0
2024-06-28T00:19:52,3.0,-2.0
2024-06-28T01:21:37,1.0,0.0
,0.0,0.0
,0.0,2.0
,-3.0,3.0
2024-06-26T14:01:18,2.0,-1.0
2024-06-27T10:00:00,1.0,-1.0
2024-06-28T03:24:40,0.0,0.0
,0.0,0.0
2024-06-28T15:11:31,1.0,-2.0
2024-07-03T11:07:30,2.0,-1.0
2024-10-08T04:50:53,0.0,0.0
2024-07-11T16:21:00,-1.0,-3.0
2024-06-28T21:28:27.469000,0.0,0.0
2024-06-28T09:24:56,-3.0,2.0
,4.0,-2.0
2024-06-29T00:23:01,4.0,-3.0
2024-06-28T18:32:11.296000,1.0,0.0
