date_google,rating_democrats,rating_republicans
2024-01-13T16:18:01,0.0,0.0
,0.0,0.0
2024-01-11T09:50:53,1.0,0.0
,1.0,2.0
2024-06-14T12:17:47,0.0,0.0
,-3.0,1.0
2024-01-12T14:00:00,2.0,0.0
,1.0,0.0
,3.0,-2.0
2024-01-12T10:34:28,0.0,0.0
,2.0,-1.0
,0.0,2.0
2024-01-11T02:42:43,1.0,-2.0
2024-01-11T08:11:52,3.0,-2.0
2024-01-11T15:42:42,-2.0,-2.0
,1.0,0.0
,0.0,0.0
2024-01-12T13:03:03,0.0,0.0
2024-01-12T14:30:54,1.0,0.0
2024-04-14T04:40:38,1.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,2.0,0.0
,2.0,-3.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
2023-02-02T10:00:00,0.0,0.0
2024-07-10T00:18:19,0.0,0.0
2024-01-11T13:57:42,4.0,0.0
2024-01-11T13:57:42,3.0,0.0
,0.0,0.0
,4.0,-2.0
2024-01-19T14:41:41,1.0,0.0
2024-10-01T16:17:46,0.0,0.0
2024-01-13T00:02:41,1.0,0.0
,0.0,0.0
,0.0,0.0
,2.0,-1.0
2022-10-18T18:41:12,4.0,-1.0
,1.0,0.0
2024-01-12T16:00:11,2.0,-2.0
2024-01-12T11:00:00,4.0,-2.0
2024-01-13T00:20:10,2.0,0.0
2024-01-11T20:07:59,4.0,-3.0
2024-01-11T06:05:00,1.0,-1.0
2024-11-08T18:42:59,0.0,0.0
2024-01-11T17:41:00,2.0,0.0
2024-01-11T23:00:11,0.0,0.0
2024-07-23T18:51:31,0.0,0.0
2024-06-14T12:17:47,0.0,0.0
2024-07-23T18:56:39,2.0,-1.0
,-3.0,2.0
2024-01-12T14:00:00,2.0,1.0
,2.0,-1.0
2024-01-13T19:31:34,4.0,0.0
2024-01-14T05:00:02,0.0,0.0
2024-01-16T00:42:42,3.0,0.0
2024-01-12T10:34:28,0.0,0.0
,1.0,0.0
2024-01-14T06:58:50,0.0,0.0
2024-01-14T12:04:32,1.0,0.0
2024-01-13T05:00:52,1.0,0.0
,1.0,0.0
,0.0,0.0
